user_id,country,age_group,gender,customer_tier,preferred_sport,registration_date,is_active
2969,New Zealand,25-34,Male,Bronze,Football,2022-02-16,True
2970,Australia,45-54,Male,Bronze,Tennis,2023-07-31,False
2971,Australia,55+,Male,Bronze,Tennis,2022-08-15,True
2972,Australia,35-44,Female,Silver,Volleyball,2022-05-30,False
2973,Ireland,18-24,Female,Bronze,Football,2022-01-17,True
2974,United Kingdom,45-54,Male,Silver,Basketball,2022-09-25,False
2975,Australia,25-34,Female,Silver,Ice Hockey,2023-07-21,True
2976,Australia,18-24,Male,Bronze,Baseball,2023-08-22,False
2977,Ireland,55+,Male,Silver,Rugby,2023-08-17,False
2978,Australia,35-44,Male,Bronze,Football,2023-03-04,True
2979,United Kingdom,35-44,Male,Bronze,Ice Hockey,2022-10-30,True
2980,Canada,35-44,Female,Silver,Rugby,2022-06-06,False
2981,Australia,25-34,Male,Bronze,Ice Hockey,2022-07-20,True
2982,Australia,25-34,Male,Bronze,Rugby,2022-12-04,True
2983,United Kingdom,35-44,Male,Silver,Handball,2022-08-24,False
2984,Ireland,25-34,Female,Bronze,Football,2023-01-24,True
2985,Australia,25-34,Male,Silver,Football,2023-08-07,True
2986,Canada,45-54,Female,Bronze,Rugby,2022-09-09,True
2987,Australia,45-54,Female,Bronze,Football,2023-05-27,True
2988,Australia,25-34,Male,Gold,Football,2023-07-18,False
2989,United Kingdom,45-54,Male,Silver,Tennis,2023-11-02,True
2990,New Zealand,45-54,Male,Bronze,Rugby,2023-12-03,False
2991,Australia,35-44,Female,Bronze,Football,2022-12-12,True
2992,Ireland,25-34,Male,Gold,Basketball,2022-09-21,True
2993,United Kingdom,25-34,Male,Bronze,Football,2023-05-16,True
2994,Australia,25-34,Male,Silver,Football,2023-10-20,True
2995,Australia,18-24,Male,Silver,Football,2023-05-18,False
2996,New Zealand,25-34,Female,Silver,Football,2023-04-17,True
2997,Australia,25-34,Male,Silver,Volleyball,2022-06-22,False
2998,Australia,25-34,Female,Silver,Volleyball,2022-12-27,True
2999,Australia,45-54,Male,Silver,Ice Hockey,2022-06-23,True
3000,New Zealand,18-24,Male,Gold,Football,2022-05-24,True
3001,United Kingdom,35-44,Female,Silver,Tennis,2023-07-14,True
3002,Ireland,35-44,Male,Bronze,Football,2023-05-16,True
3003,Australia,18-24,Female,Bronze,Football,2022-07-08,True
3004,United Kingdom,55+,Male,Silver,Tennis,2023-07-10,True
3005,United Kingdom,35-44,Male,Gold,Ice Hockey,2023-10-20,True
3006,Ireland,25-34,Male,Bronze,Football,2022-03-02,True
3007,New Zealand,35-44,Female,Bronze,Football,2023-06-21,True
3008,Australia,25-34,Female,Gold,Snooker,2022-02-04,False
3009,United Kingdom,35-44,Male,Silver,Tennis,2022-03-18,True
3010,Australia,18-24,Male,Bronze,Snooker,2023-11-16,True
3011,Australia,45-54,Male,Silver,Table Tennis,2022-02-19,True
3012,Australia,25-34,Male,VIP,Tennis,2022-01-07,True
3013,Australia,35-44,Female,Gold,Football,2023-02-27,True
3014,Australia,25-34,Male,Silver,Rugby,2022-05-21,False
3015,United Kingdom,35-44,Female,Bronze,Football,2023-10-08,False
3016,Australia,35-44,Male,Gold,Football,2022-08-25,True
3017,United Kingdom,25-34,Female,Silver,Rugby,2022-03-11,True
3018,Australia,35-44,Male,Gold,Tennis,2023-12-26,True
3019,Australia,25-34,Male,Bronze,Football,2022-06-04,False
3020,Ireland,45-54,Female,Bronze,Basketball,2022-01-10,True
3021,Australia,25-34,Male,Bronze,Ice Hockey,2022-08-12,True
3022,Australia,45-54,Female,Bronze,Football,2023-06-02,False
3023,United Kingdom,45-54,Female,Silver,Football,2023-04-12,True
3024,Australia,25-34,Male,VIP,Football,2023-01-18,True
3025,Australia,25-34,Male,Silver,Football,2022-03-03,False
3026,Australia,25-34,Male,Gold,Rugby,2023-09-25,False
3027,New Zealand,45-54,Male,Bronze,Ice Hockey,2023-10-16,True
3028,United Kingdom,25-34,Male,Silver,Basketball,2023-11-14,True
3029,United Kingdom,25-34,Male,Gold,Football,2023-09-24,True
3030,United Kingdom,45-54,Male,Silver,Football,2023-05-10,False
3031,Australia,25-34,Male,Silver,Football,2023-11-07,False
3032,Australia,35-44,Male,Silver,Football,2023-05-15,True
3033,Ireland,25-34,Male,Silver,Football,2022-01-17,True
3034,Australia,18-24,Male,Bronze,Tennis,2022-01-07,True
3035,Australia,45-54,Male,Gold,Football,2023-06-29,True
3036,Australia,18-24,Male,VIP,Ice Hockey,2023-07-19,True
3037,Australia,25-34,Male,Bronze,Rugby,2023-02-26,True
3038,Canada,45-54,Male,Silver,Tennis,2022-01-13,True
3039,Australia,25-34,Male,Silver,Football,2022-01-18,True
3040,Australia,55+,Female,Silver,Handball,2023-06-27,False
3041,Australia,55+,Male,Silver,Baseball,2022-10-09,True
3042,Canada,25-34,Male,Gold,Football,2023-07-03,True
3043,Australia,18-24,Female,Bronze,Ice Hockey,2022-10-21,True
3044,Australia,35-44,Female,Bronze,Volleyball,2022-01-18,True
3045,United Kingdom,25-34,Male,Gold,Tennis,2023-05-30,True
3046,United Kingdom,18-24,Male,Silver,Football,2023-12-16,True
3047,Australia,35-44,Male,Gold,Tennis,2023-11-22,True
3048,Australia,18-24,Male,Bronze,Tennis,2023-03-17,True
3049,Australia,45-54,Female,Bronze,Tennis,2022-07-03,True
3050,Australia,18-24,Male,Gold,Snooker,2022-04-20,True
3051,Australia,18-24,Female,Bronze,Ice Hockey,2022-04-09,True
3052,Australia,18-24,Male,Gold,Football,2023-06-21,True
3053,Australia,55+,Female,Gold,Basketball,2022-06-02,True
3054,Australia,35-44,Male,Silver,Ice Hockey,2022-09-04,True
3055,United Kingdom,45-54,Male,Bronze,Football,2022-07-16,True
3056,Canada,25-34,Male,Silver,Football,2023-09-27,True
3057,United Kingdom,25-34,Male,Gold,Handball,2023-06-24,True
3058,Australia,25-34,Male,Bronze,Tennis,2022-09-16,False
3059,Australia,25-34,Female,Bronze,Football,2022-12-29,True
3060,Canada,35-44,Male,Bronze,Football,2022-10-01,True
3061,Australia,35-44,Female,Bronze,Tennis,2023-02-11,True
3062,Australia,25-34,Male,Gold,Tennis,2022-03-22,True
3063,United Kingdom,55+,Male,Gold,Football,2023-01-18,True
3064,United Kingdom,18-24,Female,VIP,Basketball,2023-02-20,True
3065,United Kingdom,55+,Male,Silver,Football,2023-04-16,False
3066,Australia,18-24,Male,Silver,Football,2023-08-02,True
3067,Australia,25-34,Male,Bronze,Tennis,2022-09-07,True
3068,Canada,25-34,Male,Silver,Football,2023-12-15,True
3069,Australia,25-34,Female,Silver,Handball,2022-08-20,True
3070,United Kingdom,35-44,Male,Gold,Football,2022-11-04,True
3071,United Kingdom,25-34,Male,Gold,Basketball,2023-12-02,True
3072,United Kingdom,25-34,Female,Gold,Football,2022-03-24,False
3073,Australia,35-44,Male,Gold,Football,2023-11-01,False
3074,Australia,35-44,Male,Gold,Rugby,2023-10-28,True
3075,United Kingdom,45-54,Female,Bronze,Tennis,2022-02-02,True
3076,New Zealand,25-34,Male,Gold,Ice Hockey,2022-04-06,True
3077,New Zealand,35-44,Female,Silver,Tennis,2023-02-20,True
3078,Australia,35-44,Male,Bronze,Basketball,2023-01-24,True
3079,Australia,25-34,Female,Bronze,Rugby,2023-01-22,True
3080,New Zealand,25-34,Female,Silver,Basketball,2023-07-20,False
3081,United Kingdom,25-34,Male,Bronze,Basketball,2023-05-03,True
3082,New Zealand,18-24,Male,Bronze,Rugby,2022-02-27,True
3083,Australia,25-34,Male,Silver,Snooker,2023-10-15,True
3084,United Kingdom,18-24,Male,Gold,Football,2022-01-10,True
3085,United Kingdom,35-44,Male,Gold,Tennis,2023-12-21,True
3086,United Kingdom,35-44,Male,Bronze,Football,2022-06-25,False
3087,Australia,55+,Male,Bronze,Football,2022-03-26,True
3088,Australia,35-44,Female,Bronze,Tennis,2023-05-27,False
3089,United Kingdom,18-24,Male,Bronze,Volleyball,2023-03-21,False
3090,Australia,45-54,Male,Bronze,Tennis,2023-10-23,True
3091,Australia,45-54,Male,VIP,Ice Hockey,2022-12-06,True
3092,Canada,25-34,Male,Silver,Football,2023-08-03,True
3093,Australia,35-44,Male,Bronze,Tennis,2022-04-08,False
3094,Ireland,55+,Male,Bronze,Handball,2023-06-25,True
3095,Australia,35-44,Female,Silver,Football,2022-02-13,True
3096,United Kingdom,45-54,Female,Silver,Football,2022-08-24,True
3097,Canada,18-24,Male,Bronze,Tennis,2022-08-05,True
3098,Australia,25-34,Male,VIP,Ice Hockey,2023-12-10,True
3099,Australia,25-34,Male,Bronze,Tennis,2023-08-04,True
3100,Australia,35-44,Male,Bronze,Tennis,2023-05-02,True
3101,Australia,45-54,Male,Bronze,Basketball,2022-10-05,True
3102,United Kingdom,55+,Male,Silver,Football,2022-02-17,True
3103,New Zealand,25-34,Male,Bronze,Ice Hockey,2022-03-18,True
3104,Australia,18-24,Female,Bronze,Football,2023-12-02,True
3105,Australia,45-54,Male,Bronze,Football,2022-10-15,True
3106,Australia,35-44,Male,Silver,Basketball,2023-07-11,True
3107,United Kingdom,25-34,Male,Bronze,Rugby,2023-08-01,True
3108,Australia,25-34,Female,Bronze,Rugby,2023-11-05,True
3109,United Kingdom,35-44,Female,Bronze,Ice Hockey,2022-02-03,True
3110,United Kingdom,35-44,Male,Bronze,Football,2022-07-03,True
3111,United Kingdom,25-34,Male,Silver,Football,2022-11-19,False
3112,Australia,25-34,Male,Bronze,Football,2022-01-17,True
3113,United Kingdom,55+,Male,Bronze,Volleyball,2022-08-01,True
3114,Australia,35-44,Male,Silver,Volleyball,2023-08-25,False
3115,Australia,25-34,Male,Bronze,Baseball,2022-05-28,True
3116,New Zealand,25-34,Male,Bronze,Football,2023-12-31,True
3117,United Kingdom,35-44,Male,Bronze,Tennis,2023-02-12,True
3118,Australia,25-34,Male,Gold,Basketball,2022-03-20,False
3119,Australia,18-24,Female,Silver,Ice Hockey,2022-11-03,True
3120,Australia,25-34,Male,Gold,Basketball,2022-06-16,True
3121,Australia,25-34,Male,Gold,Rugby,2023-08-01,True
3122,Australia,35-44,Male,VIP,Football,2022-09-04,False
3123,Australia,18-24,Male,Silver,Football,2023-08-04,True
3124,Australia,35-44,Male,Silver,Football,2023-02-03,True
3125,United Kingdom,25-34,Male,Bronze,Football,2023-11-25,True
3126,United Kingdom,18-24,Male,Bronze,Football,2023-07-08,True
3127,United Kingdom,18-24,Male,Silver,Football,2022-12-06,True
3128,Australia,55+,Male,VIP,Football,2023-01-29,False
3129,Canada,45-54,Male,Bronze,Basketball,2022-05-24,True
3130,Ireland,25-34,Male,Silver,Handball,2023-12-07,True
3131,Ireland,35-44,Male,Bronze,Volleyball,2022-03-22,True
3132,Ireland,35-44,Male,Bronze,Football,2023-05-28,True
3133,New Zealand,55+,Male,Bronze,Football,2022-12-21,True
3134,Australia,25-34,Male,Silver,Football,2022-02-24,False
3135,Australia,35-44,Male,Bronze,Baseball,2022-04-11,True
3136,United Kingdom,18-24,Female,Silver,Tennis,2023-03-24,True
3137,United Kingdom,25-34,Female,Gold,Football,2022-08-26,True
3138,United Kingdom,55+,Male,Gold,Volleyball,2022-03-19,True
3139,Australia,35-44,Female,Bronze,Football,2022-12-15,True
3140,Australia,25-34,Male,Gold,Handball,2023-09-12,True
3141,Australia,18-24,Female,Bronze,Football,2023-09-21,True
3142,New Zealand,35-44,Male,Bronze,Football,2023-09-02,True
3143,United Kingdom,35-44,Male,Silver,Tennis,2023-02-11,True
3144,Australia,25-34,Male,Bronze,Handball,2022-12-01,True
3145,Australia,55+,Male,Bronze,Volleyball,2022-01-31,False
3146,Australia,18-24,Female,Bronze,Tennis,2023-10-12,True
3147,New Zealand,25-34,Female,Silver,Football,2022-10-07,False
3148,United Kingdom,55+,Male,Bronze,Tennis,2023-04-07,True
3149,Ireland,25-34,Male,Silver,Baseball,2023-05-18,True
3150,Australia,25-34,Female,Silver,Basketball,2022-08-22,False
3151,United Kingdom,35-44,Male,Silver,Rugby,2022-12-31,True
3152,Australia,45-54,Male,Gold,Tennis,2023-07-21,True
3153,United Kingdom,18-24,Male,Bronze,Tennis,2023-01-20,True
3154,Australia,55+,Male,Bronze,Tennis,2023-03-19,True
3155,Australia,45-54,Male,Bronze,Ice Hockey,2022-07-10,True
3156,United Kingdom,25-34,Male,Bronze,Volleyball,2023-11-28,True
3157,New Zealand,35-44,Male,Silver,Tennis,2023-08-23,True
3158,Australia,25-34,Male,Bronze,Tennis,2023-11-08,True
3159,Ireland,25-34,Female,Bronze,Football,2023-01-25,True
3160,Australia,45-54,Male,Silver,Football,2022-03-29,True
3161,Australia,55+,Male,Silver,Snooker,2023-09-26,True
3162,Australia,18-24,Male,Silver,Football,2022-10-30,False
3163,Australia,25-34,Male,Gold,Rugby,2022-09-10,True
3164,Australia,25-34,Male,Silver,Ice Hockey,2022-03-17,True
3165,Australia,25-34,Male,Silver,Rugby,2022-03-26,False
3166,Australia,25-34,Male,Bronze,Snooker,2022-10-02,True
3167,New Zealand,18-24,Male,VIP,Basketball,2022-06-07,True
3168,Australia,35-44,Male,Silver,Handball,2023-01-25,False
3169,Ireland,25-34,Male,Bronze,Football,2023-12-30,False
3170,Australia,25-34,Male,Bronze,Basketball,2023-10-12,True
3171,United Kingdom,45-54,Male,Silver,Rugby,2022-06-07,True
3172,Australia,45-54,Male,Gold,Football,2023-02-03,True
3173,Australia,25-34,Male,Bronze,Ice Hockey,2022-11-21,False
3174,Australia,25-34,Female,Bronze,Rugby,2023-01-05,False
3175,Australia,35-44,Male,Gold,Volleyball,2022-04-20,True
3176,Australia,25-34,Female,Gold,Football,2022-04-04,True
3177,United Kingdom,25-34,Female,Bronze,Ice Hockey,2022-01-06,False
3178,New Zealand,35-44,Male,Bronze,Football,2022-11-12,True
3179,Ireland,18-24,Male,Silver,Ice Hockey,2023-04-01,True
3180,United Kingdom,18-24,Male,Bronze,Tennis,2023-01-04,True
3181,Australia,18-24,Male,Gold,Basketball,2022-10-04,True
3182,Australia,18-24,Male,Bronze,Tennis,2022-04-15,False
3183,Australia,18-24,Male,Bronze,Football,2022-05-16,False
3184,Australia,55+,Male,Bronze,Football,2022-03-31,True
3185,Australia,25-34,Male,Bronze,Football,2022-07-11,True
3186,Australia,18-24,Female,Bronze,Basketball,2023-03-18,True
3187,Australia,25-34,Male,Bronze,Volleyball,2023-04-05,False
3188,Australia,55+,Female,Silver,Football,2023-07-25,True
3189,Ireland,25-34,Female,Bronze,Football,2023-07-23,True
3190,Ireland,25-34,Female,Gold,Tennis,2023-06-09,True
3191,Australia,45-54,Female,Bronze,Ice Hockey,2023-02-22,True
3192,New Zealand,25-34,Male,Silver,Football,2022-04-16,True
3193,Canada,25-34,Male,Bronze,Football,2022-01-27,False
3194,Australia,25-34,Male,Bronze,Football,2022-04-02,True
3195,Australia,25-34,Male,Silver,Football,2022-12-29,True
3196,Australia,25-34,Female,Silver,Football,2023-07-22,True
3197,New Zealand,35-44,Female,Silver,Football,2022-04-06,True
3198,New Zealand,25-34,Male,Silver,Ice Hockey,2023-09-04,True
3199,Australia,35-44,Male,Silver,Basketball,2023-09-05,True
3200,Australia,18-24,Male,Bronze,Football,2022-11-29,False
3201,United Kingdom,25-34,Male,Gold,Basketball,2023-01-30,True
3202,Australia,25-34,Male,Silver,Tennis,2022-01-13,True
3203,Australia,55+,Male,VIP,Snooker,2022-10-26,True
3204,New Zealand,25-34,Female,Gold,Football,2023-02-28,False
3205,United Kingdom,35-44,Male,Bronze,Ice Hockey,2023-02-02,True
3206,Ireland,25-34,Female,Bronze,Ice Hockey,2022-03-28,False
3207,New Zealand,18-24,Male,Silver,Football,2023-07-27,True
3208,United Kingdom,18-24,Female,Silver,Handball,2022-09-06,True
3209,Australia,25-34,Male,Silver,Tennis,2023-08-09,True
3210,United Kingdom,18-24,Female,Silver,Basketball,2023-06-18,False
3211,Australia,18-24,Male,Bronze,Football,2022-06-23,True
3212,United Kingdom,35-44,Male,Bronze,Football,2023-12-03,True
3213,Australia,18-24,Male,Bronze,Basketball,2023-01-25,True
3214,United Kingdom,35-44,Female,Silver,Football,2022-06-23,True
3215,Australia,25-34,Male,Silver,Tennis,2022-05-23,True
3216,Australia,25-34,Male,Bronze,Football,2022-10-03,True
3217,Australia,35-44,Male,Silver,Basketball,2022-11-05,True
3218,Australia,25-34,Male,Bronze,Tennis,2022-10-02,True
3219,United Kingdom,25-34,Female,Bronze,Football,2023-05-20,True
3220,United Kingdom,35-44,Male,Silver,Basketball,2022-05-30,True
3221,Australia,45-54,Male,Bronze,Tennis,2022-03-06,True
3222,Australia,25-34,Female,Silver,Football,2022-06-21,True
3223,Australia,18-24,Female,Gold,Football,2023-03-22,True
3224,Australia,45-54,Female,Gold,Football,2022-10-10,True
3225,Australia,25-34,Male,Bronze,Football,2023-03-08,True
3226,New Zealand,35-44,Male,Bronze,Snooker,2022-11-03,True
3227,Australia,25-34,Male,Silver,Tennis,2023-05-11,True
3228,Australia,18-24,Male,Silver,Football,2022-03-20,True
3229,Australia,35-44,Male,Silver,Football,2023-01-05,True
3230,Australia,25-34,Male,Bronze,Football,2022-09-15,True
3231,Australia,25-34,Male,Bronze,Basketball,2022-09-10,True
3232,United Kingdom,25-34,Male,Silver,Football,2023-10-03,True
3233,Australia,45-54,Female,Silver,Tennis,2023-05-23,True
3234,Australia,35-44,Male,Bronze,Football,2023-09-01,True
3235,Australia,18-24,Male,Bronze,Rugby,2023-09-24,False
3236,Australia,35-44,Female,Silver,Football,2022-07-20,True
3237,Australia,35-44,Male,Bronze,Tennis,2023-04-14,False
3238,Canada,45-54,Male,Bronze,Ice Hockey,2022-04-20,True
3239,United Kingdom,35-44,Female,Bronze,Tennis,2022-05-19,True
3240,United Kingdom,18-24,Female,Bronze,Rugby,2022-11-08,True
3241,Australia,35-44,Male,Silver,Basketball,2022-01-07,False
3242,Australia,35-44,Male,Bronze,Tennis,2023-02-10,True
3243,Australia,18-24,Male,Bronze,Tennis,2022-12-07,True
3244,United Kingdom,25-34,Male,Bronze,Baseball,2023-09-28,True
3245,United Kingdom,25-34,Female,Bronze,Basketball,2023-01-25,False
3246,Australia,35-44,Male,Silver,Handball,2022-12-04,False
3247,Australia,25-34,Male,Bronze,Football,2023-03-27,True
3248,Australia,35-44,Male,Silver,Tennis,2022-12-09,True
3249,New Zealand,45-54,Male,Bronze,Handball,2023-03-17,True
3250,United Kingdom,45-54,Male,Bronze,Football,2023-10-29,True
3251,Australia,55+,Female,Bronze,Baseball,2023-09-01,True
3252,Australia,55+,Male,Bronze,Football,2022-05-20,False
3253,United Kingdom,18-24,Male,Silver,Handball,2022-11-04,True
3254,Australia,35-44,Male,Bronze,Tennis,2022-11-25,True
3255,Australia,25-34,Male,Gold,Football,2023-09-10,True
3256,Australia,45-54,Male,Bronze,Volleyball,2023-12-13,True
3257,United Kingdom,25-34,Male,Bronze,Football,2022-07-25,True
3258,Australia,55+,Male,Bronze,Football,2023-05-06,True
3259,Australia,35-44,Male,Silver,Football,2022-11-18,True
3260,New Zealand,45-54,Male,Bronze,Basketball,2022-07-01,True
3261,Australia,18-24,Female,Bronze,Baseball,2023-02-12,True
3262,Australia,25-34,Male,Bronze,Football,2022-11-23,True
3263,Australia,35-44,Male,Bronze,Tennis,2022-10-26,False
3264,Australia,18-24,Male,Gold,Football,2023-12-13,True
3265,Ireland,45-54,Male,Silver,Ice Hockey,2023-10-11,True
3266,Australia,18-24,Female,Silver,Football,2023-05-18,True
3267,Australia,35-44,Male,Silver,Football,2023-08-13,True
3268,United Kingdom,25-34,Female,Silver,Football,2022-09-06,True
3269,United Kingdom,35-44,Female,Bronze,Tennis,2022-11-30,True
3270,United Kingdom,35-44,Female,Silver,Volleyball,2023-01-21,False
3271,Australia,25-34,Male,Bronze,Tennis,2022-10-15,True
3272,Australia,18-24,Male,Bronze,Football,2023-02-07,True
3273,United Kingdom,18-24,Male,Silver,Tennis,2023-01-09,True
3274,Australia,35-44,Male,Silver,Rugby,2022-04-27,True
3275,Ireland,25-34,Male,Silver,Football,2023-08-01,True
3276,Ireland,35-44,Male,Silver,Football,2022-07-24,True
3277,Ireland,25-34,Male,Bronze,Football,2023-08-30,True
3278,Australia,25-34,Male,Bronze,Ice Hockey,2023-07-13,True
3279,Australia,25-34,Male,Bronze,Basketball,2022-07-04,True
3280,Ireland,18-24,Female,Silver,Tennis,2023-11-30,True
3281,Australia,25-34,Female,VIP,Football,2023-07-18,True
3282,Australia,55+,Male,Bronze,Football,2022-01-28,True
3283,New Zealand,45-54,Male,Bronze,Baseball,2023-04-18,True
3284,New Zealand,25-34,Male,Bronze,Football,2023-12-27,True
3285,Australia,35-44,Male,Gold,Handball,2022-08-03,True
3286,Australia,45-54,Female,Silver,Basketball,2023-03-25,False
3287,Australia,25-34,Female,Bronze,Football,2022-10-26,True
3288,Ireland,18-24,Male,VIP,Tennis,2023-12-11,True
3289,New Zealand,18-24,Male,Gold,Snooker,2022-03-12,False
3290,Australia,25-34,Male,Bronze,Tennis,2023-02-23,True
3291,Australia,55+,Male,Gold,Volleyball,2023-11-21,True
3292,New Zealand,35-44,Male,Bronze,Football,2023-05-27,True
3293,Australia,18-24,Male,Bronze,Tennis,2022-05-23,True
3294,Australia,25-34,Male,Bronze,Volleyball,2023-10-11,True
3295,Canada,35-44,Male,Gold,Snooker,2022-11-07,True
3296,Australia,45-54,Male,Silver,Tennis,2022-09-05,True
3297,United Kingdom,35-44,Female,Bronze,Basketball,2022-09-16,True
3298,Australia,35-44,Female,VIP,Football,2023-11-06,True
3299,Australia,18-24,Male,Bronze,Football,2022-06-07,True
3300,Ireland,45-54,Male,Silver,Football,2023-03-10,True
3301,Australia,45-54,Male,Silver,Football,2023-01-22,True
3302,Canada,25-34,Male,Bronze,Football,2022-03-17,False
3303,United Kingdom,35-44,Male,Bronze,Football,2023-04-05,True
3304,Australia,25-34,Female,Gold,Baseball,2023-09-05,True
3305,Australia,18-24,Male,Bronze,Basketball,2023-05-06,False
3306,Australia,25-34,Male,Silver,Tennis,2023-08-20,False
3307,Australia,18-24,Male,Silver,Table Tennis,2023-02-15,True
3308,Australia,25-34,Female,Silver,Football,2023-07-02,True
3309,Australia,25-34,Female,Bronze,Tennis,2023-06-03,True
